10143,63657,1999-09-28,2000-09-27
10143,66113,2000-09-27,2001-09-27
10143,70351,2001-09-27,9999-01-01
10144,56720,1985-10-14,1986-10-14
10144,60264,1986-10-14,1987-10-14
10144,63968,1987-10-14,1988-10-13
10144,66772,1988-10-13,1989-10-13
10144,68160,1989-10-13,1990-10-13
10144,71280,1990-10-13,1991-10-13
10144,74279,1991-10-13,1992-10-12
10144,74378,1992-10-12,1993-08-10
10145,47612,1999-11-03,2000-11-02
10145,47662,2000-11-02,2001-11-02
10145,47519,2001-11-02,9999-01-01
10146,60394,1988-06-28,1989-06-28
10146,61700,1989-06-28,1990-06-28
10146,62454,1990-06-28,1990-09-07
10147,40000,1987-12-18,1988-12-17
10147,43824,1988-12-17,1989-12-17
10147,45091,1989-12-17,1990-12-17
10147,47705,1990-12-17,1991-12-17
10147,48879,1991-12-17,1992-12-16
10147,53142,1992-12-16,1993-12-16
10147,57215,1993-12-16,1994-12-16
10147,58680,1994-12-16,1995-12-16
10147,63073,1995-12-16,1996-12-15
10147,62965,1996-12-15,1997-12-15
10147,66714,1997-12-15,1998-12-15
10147,66929,1998-12-15,1999-12-15
10147,67728,1999-12-15,2000-12-14
10147,70705,2000-12-14,2001-12-14
10147,73690,2001-12-14,9999-01-01
10148,63021,1996-07-15,1997-07-15
10148,65739,1997-07-15,1998-07-15
10148,67283,1998-07-15,1999-07-15
10148,68106,1999-07-15,2000-07-14
10148,68483,2000-07-14,2001-07-14
10148,69231,2001-07-14,2002-07-14
10148,70400,2002-07-14,9999-01-01
10149,88740,1994-01-28,1995-01-28
10149,92773,1995-01-28,1996-01-28
10149,97077,1996-01-28,1996-08-27
10150,70122,1986-11-16,1987-11-16
10150,74014,1987-11-16,1988-11-15
10150,75633,1988-11-15,1989-11-15
10150,79310,1989-11-15,1990-11-15
10150,80009,1990-11-15,1991-11-15
10150,79579,1991-11-15,1992-11-14
10150,82561,1992-11-14,1993-11-14
10150,85318,1993-11-14,1994-11-14
10150,87755,1994-11-14,1995-11-14
10150,89817,1995-11-14,1996-11-13
10150,92075,1996-11-13,1997-11-13
10150,91816,1997-11-13,1998-11-13
10150,93921,1998-11-13,1999-11-13
10150,97030,1999-11-13,2000-11-12
10150,97042,2000-11-12,2001-11-12
10150,100182,2001-11-12,9999-01-01
10151,90741,1992-12-12,1993-12-12
10151,94967,1993-12-12,1994-12-12
10151,96726,1994-12-12,1995-12-12
10151,97680,1995-12-12,1996-12-11
10151,98971,1996-12-11,1997-12-11
10151,101395,1997-12-11,1998-12-11
10151,103978,1998-12-11,1999-12-11
10151,107356,1999-12-11,2000-12-10
10151,107956,2000-12-10,2001-12-10
10151,109501,2001-12-10,9999-01-01
10152,40000,1986-01-27,1987-01-27
10152,44322,1987-01-27,1987-08-03
10153,54246,2000-01-08,2001-01-07
10153,58178,2001-01-07,2002-01-07
10153,61594,2002-01-07,9999-01-01
10154,40000,1996-10-23,1997-10-23
10154,39564,1997-10-23,1998-10-23
10154,39855,1998-10-23,1999-10-23
10154,43213,1999-10-23,2000-10-22
10154,46853,2000-10-22,2001-10-22
10154,50766,2001-10-22,9999-01-01
10155,40040,1990-01-05,1991-01-05
10155,42629,1991-01-05,1992-01-05
10155,43306,1992-01-05,1993-01-04
10155,47237,1993-01-04,1994-01-04
10155,49185,1994-01-04,1995-01-04
10155,53486,1995-01-04,1996-01-04
10155,56313,1996-01-04,1997-01-03
10155,59372,1997-01-03,1998-01-03
10155,59875,1998-01-03,1999-01-03
10155,62215,1999-01-03,2000-01-03
10155,66074,2000-01-03,2001-01-02
10155,66666,2001-01-02,2002-01-02
10155,66419,2002-01-02,9999-01-01
10156,49879,1993-05-14,1994-05-14
10156,53456,1994-05-14,1995-05-14
10156,56114,1995-05-14,1996-05-13
10156,59660,1996-05-13,1997-05-13
10156,61867,1997-05-13,1998-05-13
10156,65045,1998-05-13,1999-05-13
10156,65641,1999-05-13,2000-05-12
10156,66750,2000-05-12,2001-05-12
10156,70015,2001-05-12,2002-05-12
10156,71859,2002-05-12,9999-01-01
10157,48770,1997-12-10,1998-12-10
10157,49415,1998-12-10,1999-12-10
10157,53212,1999-12-10,2000-12-09
10157,53841,2000-12-09,2001-12-09
10157,56615,2001-12-09,9999-01-01
10158,40725,1987-06-04,1988-06-03
10158,42990,1988-06-03,1989-06-03
10158,45686,1989-06-03,1990-06-03
10158,46501,1990-06-03,1991-06-03
10158,46246,1991-06-03,1992-06-02
10158,48060,1992-06-02,1993-06-02
10158,50560,1993-06-02,1994-06-02
10158,52733,1994-06-02,1995-06-02
10158,52368,1995-06-02,1996-06-01
10158,53683,1996-06-01,1997-06-01
10158,57837,1997-06-01,1998-06-01
10158,57940,1998-06-01,1999-06-01
10158,59034,1999-06-01,2000-05-31
10158,63205,2000-05-31,2001-05-31
10158,67016,2001-05-31,2002-05-31
10158,68624,2002-05-31,9999-01-01
10159,52881,1996-06-12,1997-06-12
10159,53728,1997-06-12,1998-06-12
10159,53523,1998-06-12,1999-06-12
10159,53220,1999-06-12,2000-06-11
10159,56144,2000-06-11,2001-06-11
10159,56409,2001-06-11,2002-06-11
10159,56651,2002-06-11,9999-01-01
10160,91622,1993-12-06,1994-12-06
10160,93797,1994-12-06,1995-12-06
10160,94557,1995-12-06,1996-12-05
10160,97003,1996-12-05,1997-12-05
10160,97554,1997-12-05,1998-12-05
10160,97605,1998-12-05,1999-12-05
10160,97152,1999-12-05,2000-12-04
10160,101181,2000-12-04,2001-12-04
10160,102165,2001-12-04,9999-01-01
10161,43149,1991-06-09,1992-06-08
10161,45768,1992-06-08,1993-06-08
10161,49990,1993-06-08,1994-01-05
10162,40000,1998-05-27,1999-05-27
10162,41354,1999-05-27,2000-05-26
10162,44647,2000-05-26,2001-05-26
10162,47180,2001-05-26,2002-05-26
10162,47464,2002-05-26,9999-01-01
10163,41603,1992-02-02,1993-02-01
10163,43992,1993-02-01,1994-02-01
10163,43868,1994-02-01,1995-02-01
10163,47736,1995-02-01,1996-02-01
10163,47961,1996-02-01,1997-01-31
10163,52018,1997-01-31,1998-01-31
10163,56022,1998-01-31,1999-01-31
10163,59126,1999-01-31,2000-01-31
10163,62151,2000-01-31,2001-01-30
10163,66351,2001-01-30,2002-01-30
10163,67661,2002-01-30,9999-01-01
10164,52043,1990-10-19,1991-10-19
10164,54942,1991-10-19,1992-10-18
10164,56015,1992-10-18,1993-10-18
10164,59456,1993-10-18,1994-10-18
10164,61836,1994-10-18,1995-10-18
10164,61482,1995-10-18,1996-10-17
10164,63211,1996-10-17,1997-10-17
10164,62854,1997-10-17,1998-10-17
10164,66438,1998-10-17,1999-10-17
10164,67246,1999-10-17,2000-10-16
10164,71024,2000-10-16,2001-10-16
10164,72497,2001-10-16,9999-01-01
10165,43991,1988-05-17,1989-05-17
10165,47267,1989-05-17,1990-05-17
10165,49202,1990-05-17,1991-05-17
10165,51373,1991-05-17,1992-05-16
10165,54221,1992-05-16,1993-05-16
10165,57310,1993-05-16,1994-05-16
10165,58393,1994-05-16,1995-05-16
10165,61183,1995-05-16,1996-05-15
10165,62834,1996-05-15,1997-05-15
10165,67179,1997-05-15,1998-05-15
10165,67249,1998-05-15,1999-05-15
10165,69698,1999-05-15,2000-05-14
10165,73902,2000-05-14,2001-05-14
10165,76427,2001-05-14,2002-05-14
10165,79095,2002-05-14,9999-01-01
10166,51586,1996-09-02,1997-09-02
10166,54561,1997-09-02,1998-09-02
10166,55944,1998-09-02,1999-09-02
10166,59291,1999-09-02,2000-09-01
10166,63605,2000-09-01,2001-09-01
10166,65632,2001-09-01,9999-01-01
10167,56990,1992-04-04,1993-04-04
10167,60169,1993-04-04,1994-04-04
10167,62394,1994-04-04,1995-04-04
10167,63807,1995-04-04,1996-04-03
10167,66033,1996-04-03,1997-04-03
10167,66781,1997-04-03,1998-04-03
10167,66602,1998-04-03,1999-04-03
10167,67226,1999-04-03,2000-04-02
10167,71550,2000-04-02,2001-04-02
10167,75230,2001-04-02,2002-04-02
10167,75147,2002-04-02,9999-01-01
10168,51818,1986-12-06,1987-12-06
10168,51606,1987-12-06,1988-12-05
10168,55955,1988-12-05,1989-12-05
10168,56250,1989-12-05,1990-12-05
10168,58336,1990-12-05,1991-12-05
10168,60659,1991-12-05,1992-12-04
10168,64790,1992-12-04,1993-12-04
10168,65060,1993-12-04,1994-12-04
10168,65570,1994-12-04,1995-12-04
10168,66528,1995-12-04,1996-12-03
10168,70670,1996-12-03,1997-12-03
10168,72472,1997-12-03,1998-12-03
10168,74245,1998-12-03,1999-12-03
10168,73920,1999-12-03,2000-12-02
10168,76290,2000-12-02,2001-12-02
10168,76070,2001-12-02,9999-01-01
10169,70303,1998-06-28,1999-06-28
10169,74040,1999-06-28,2000-06-27
10169,73639,2000-06-27,2001-06-27
10169,76412,2001-06-27,2002-06-27
10169,78611,2002-06-27,9999-01-01
10170,47183,1986-01-02,1987-01-02
10170,51521,1987-01-02,1988-01-02
10170,51868,1988-01-02,1989-01-01
10170,53825,1989-01-01,1989-02-06
10171,41311,1996-08-05,1997-08-05
10171,45435,1997-08-05,1998-08-05
10171,49163,1998-08-05,1999-08-05
10171,52231,1999-08-05,2000-08-04
10171,55117,2000-08-04,2001-08-04
10171,57160,2001-08-04,9999-01-01
10172,41197,1998-02-04,1999-02-04
10172,41482,1999-02-04,2000-02-04
10172,41468,2000-02-04,2001-02-03
10172,41272,2001-02-03,2002-02-03
10172,42646,2002-02-03,9999-01-01
10173,85757,1992-03-21,1993-03-21
10173,86612,1993-03-21,1994-03-21
10173,89372,1994-03-21,1995-03-21
10173,93438,1995-03-21,1996-03-20
10173,94686,1996-03-20,1997-03-20
10173,97719,1997-03-20,1998-03-20
10173,101127,1998-03-20,1999-03-20
10173,102345,1999-03-20,2000-03-19
10173,105719,2000-03-19,2001-03-19
10173,108148,2001-03-19,2002-03-19
10173,109964,2002-03-19,9999-01-01
10174,59520,1987-06-01,1988-05-31
10174,60067,1988-05-31,1989-05-31
10174,61059,1989-05-31,1990-05-31
10174,61702,1990-05-31,1991-05-31
10174,64846,1991-05-31,1992-05-30
10174,69062,1992-05-30,1993-05-30
10174,73527,1993-05-30,1994-05-30
10174,73604,1994-05-30,1995-05-30
10174,75100,1995-05-30,1996-05-29
10174,79437,1996-05-29,1997-05-29
10174,81394,1997-05-29,1998-05-29
10174,81262,1998-05-29,1999-05-29
10174,84576,1999-05-29,2000-05-28
10174,87113,2000-05-28,2001-05-28
10174,89233,2001-05-28,2002-05-28
10174,92117,2002-05-28,9999-01-01
10175,72285,1988-09-24,1989-09-24
10175,72152,1989-09-24,1990-09-24
10175,75263,1990-09-24,1991-09-24
10175,75622,1991-09-24,1992-09-23
10175,77844,1992-09-23,1993-09-23
10175,80922,1993-09-23,1994-09-23
10175,83277,1994-09-23,1995-05-24
10176,54635,1994-12-22,1995-12-22
10176,56163,1995-12-22,1996-12-21
10176,57791,1996-12-21,1997-12-21
10176,60439,1997-12-21,1998-12-21
10176,64005,1998-12-21,1999-12-21
10176,68423,1999-12-21,2000-12-20
10176,71454,2000-12-20,2001-12-20
10176,71610,2001-12-20,9999-01-01
10177,48041,1993-02-06,1994-02-06
10177,52019,1994-02-06,1994-03-17
10178,50568,1994-03-21,1995-03-21
10178,52998,1995-03-21,1996-03-20
10178,53704,1996-03-20,1997-03-20
10178,56030,1997-03-20,1998-03-20
10178,58125,1998-03-20,1999-03-20
10178,58329,1999-03-20,2000-03-19
10178,59004,2000-03-19,2001-03-19
10178,60151,2001-03-19,2002-03-19
10178,61185,2002-03-19,9999-01-01
10179,40000,2000-01-25,2001-01-24
10179,42773,2001-01-24,2002-01-24
10179,43325,2002-01-24,9999-01-01
10180,52444,1994-07-01,1995-07-01
10180,55372,1995-07-01,1996-06-30
10180,56301,1996-06-30,1997-06-30
10180,58341,1997-06-30,1998-06-30
10180,62815,1998-06-30,1999-06-30
10180,64447,1999-06-30,2000-06-29
10180,65388,2000-06-29,2001-06-29
10180,65350,2001-06-29,2002-06-29
10180,65015,2002-06-29,9999-01-01
10181,40000,1988-06-22,1989-06-22
10181,44027,1989-06-22,1990-06-22
10181,48204,1990-06-22,1991-06-22
10181,52079,1991-06-22,1992-06-21
10181,53001,1992-06-21,1993-06-21
10181,53320,1993-06-21,1994-06-21
10181,54962,1994-06-21,1995-06-21
10181,56742,1995-06-21,1996-06-20
10181,58288,1996-06-20,1997-06-20
10181,62171,1997-06-20,1998-06-20
10181,66519,1998-06-20,1999-06-20
10181,70829,1999-06-20,2000-06-19
10181,75071,2000-06-19,2001-06-19
10181,77764,2001-06-19,2002-06-19
10181,78684,2002-06-19,9999-01-01
10182,40380,1990-09-02,1991-09-02
10182,40631,1991-09-02,1992-09-01
10182,43788,1992-09-01,1993-09-01
10182,46582,1993-09-01,1994-09-01
10182,47893,1994-09-01,1995-09-01
10182,52104,1995-09-01,1996-08-31
10182,55544,1996-08-31,1997-08-31
10182,56473,1997-08-31,1998-08-31
10182,57243,1998-08-31,1999-08-31
10182,60280,1999-08-31,2000-08-30
10182,62988,2000-08-30,2001-08-30
10182,67049,2001-08-30,9999-01-01
10183,40000,1996-08-11,1997-08-11
10183,41791,1997-08-11,1998-08-11
10183,43856,1998-08-11,1999-08-11
10183,48205,1999-08-11,2000-08-10
10183,51247,2000-08-10,2001-08-10
10183,51873,2001-08-10,9999-01-01
10184,48586,1997-12-26,1998-12-26
10184,51710,1998-12-26,1999-12-26
10184,52576,1999-12-26,2000-12-25
10184,53720,2000-12-25,2001-12-25
10184,57547,2001-12-25,9999-01-01
10185,68334,1986-03-01,1987-03-01
10185,71856,1987-03-01,1988-02-29
10185,73202,1988-02-29,1989-02-28
10185,73722,1989-02-28,1990-02-28
10185,78178,1990-02-28,1991-02-28
10185,82057,1991-02-28,1992-02-28
10185,82782,1992-02-28,1993-02-27
10185,83673,1993-02-27,1994-02-27
10185,85484,1994-02-27,1995-02-27
10185,88277,1995-02-27,1996-02-27
10185,87982,1996-02-27,1997-02-26
10185,87921,1997-02-26,1998-02-26
10185,90895,1998-02-26,1999-02-26
10185,93669,1999-02-26,2000-02-26
10185,96763,2000-02-26,2001-02-25
10185,100722,2001-02-25,2002-02-25
10185,104747,2002-02-25,9999-01-01
10186,40000,1996-12-25,1997-08-16
10187,71454,1991-06-01,1992-05-31
10187,71280,1992-05-31,1993-05-31
10187,72078,1993-05-31,1994-05-31
10187,72343,1994-05-31,1995-05-31
10187,75878,1995-05-31,1996-05-30
10187,79187,1996-05-30,1997-05-30
10187,79161,1997-05-30,1998-05-30
10187,78925,1998-05-30,1999-05-30
10187,79735,1999-05-30,2000-05-29
10187,83182,2000-05-29,2001-05-29
10187,86778,2001-05-29,2002-05-29
10187,90645,2002-05-29,9999-01-01
10188,62365,1987-08-27,1988-08-26
10188,63789,1988-08-26,1989-08-26
10188,64757,1989-08-26,1990-08-26
10188,65021,1990-08-26,1991-08-26
10188,64630,1991-08-26,1992-08-25
10188,67384,1992-08-25,1993-08-25
10188,69253,1993-08-25,1994-08-25
10188,71433,1994-08-25,1995-08-25
10188,71899,1995-08-25,1996-08-24
10188,74510,1996-08-24,1997-08-24
10188,74731,1997-08-24,1998-08-24
10188,77791,1998-08-24,1999-08-24
10188,80614,1999-08-24,2000-08-23
10188,80174,2000-08-23,2001-08-23
10188,83455,2001-08-23,9999-01-01
10189,41222,1992-09-13,1993-06-29
10190,40000,1986-06-23,1987-06-23
10190,40213,1987-06-23,1988-06-22
10190,44713,1988-06-22,1989-06-22
10190,48914,1989-06-22,1990-06-22
10190,49818,1990-06-22,1991-06-22
10190,49930,1991-06-22,1992-06-21
10190,51965,1992-06-21,1993-06-21
10190,53444,1993-06-21,1994-06-21
10190,53845,1994-06-21,1995-06-21
10190,53441,1995-06-21,1996-06-20
10190,56091,1996-06-20,1997-06-20
10190,56224,1997-06-20,1998-06-20
10190,59739,1998-06-20,1999-06-20
10190,60010,1999-06-20,2000-06-19
10190,59971,2000-06-19,2001-06-19
10190,61420,2001-06-19,2002-06-19
10190,65625,2002-06-19,9999-01-01
10191,40000,1986-04-10,1987-04-10
10191,41732,1987-04-10,1988-04-09
10191,41260,1988-04-09,1989-04-09
10191,42125,1989-04-09,1990-04-09
10191,46340,1990-04-09,1991-04-09
10191,46371,1991-04-09,1992-04-08
10191,47656,1992-04-08,1993-04-08
10191,49997,1993-04-08,1994-04-08
10191,53232,1994-04-08,1995-04-08
10191,54393,1995-04-08,1996-04-06
10191,55125,1996-04-06,1997-04-07
10191,57217,1997-04-07,1998-04-07
10191,58830,1998-04-07,1999-04-07
10191,59287,1999-04-07,2000-04-06
10191,58817,2000-04-06,2001-04-06
10191,58781,2001-04-06,2002-04-05
10191,59946,2002-04-05,9999-01-01
10192,40000,1988-06-13,1989-06-13
10192,42446,1989-06-13,1990-06-13
10192,46246,1990-06-13,1991-06-13
10192,49995,1991-06-13,1992-06-12
10192,53604,1992-06-12,1993-06-12
10192,55725,1993-06-12,1994-06-12
10192,55735,1994-06-12,1995-06-12
10192,59432,1995-06-12,1996-06-11
10192,60999,1996-06-11,1997-06-11
10192,63600,1997-06-11,1998-06-11
10192,67363,1998-06-11,1999-06-11
10192,69189,1999-06-11,2000-06-10
10192,73048,2000-06-10,2001-06-10
10192,73898,2001-06-10,2002-06-10
10192,75141,2002-06-10,9999-01-01
10193,48733,1996-09-21,1997-09-21
10193,51659,1997-09-21,1998-09-21
10193,51687,1998-09-21,1999-09-21
10193,54132,1999-09-21,2000-09-20
10193,55436,2000-09-20,2001-09-20
10193,57200,2001-09-20,9999-01-01
10194,64941,1997-02-14,1998-02-14
10194,68603,1998-02-14,1999-02-14
10194,71992,1999-02-14,2000-02-14
10194,75410,2000-02-14,2001-02-13
10194,79065,2001-02-13,2002-02-13
10194,79131,2002-02-13,9999-01-01
10195,40000,1985-02-15,1986-02-15
10195,41640,1986-02-15,1987-02-15
10195,44407,1987-02-15,1988-02-15
10195,47852,1988-02-15,1989-02-14
10195,49170,1989-02-14,1990-02-14
10195,52462,1990-02-14,1991-02-14
10195,56264,1991-02-14,1992-02-14
10195,57212,1992-02-14,1993-02-13
10195,57717,1993-02-13,1994-02-13
10195,61065,1994-02-13,1995-02-13
10195,63543,1995-02-13,1996-02-13
10195,67603,1996-02-13,1997-02-12
10195,69856,1997-02-12,1998-02-12
10195,73495,1998-02-12,1999-02-12
10195,73679,1999-02-12,2000-02-12
10195,77773,2000-02-12,2001-02-11
10195,81013,2001-02-11,2001-04-14
10196,86671,1999-01-31,2000-01-31
10196,87374,2000-01-31,2001-01-30
10196,91527,2001-01-30,2002-01-30
10196,92885,2002-01-30,9999-01-01
10197,40000,1994-06-28,1995-06-28
10197,44474,1995-06-28,1996-06-27
10197,48873,1996-06-27,1997-06-27
10197,48593,1997-06-27,1998-06-27
10197,51233,1998-06-27,1999-06-27
10197,52810,1999-06-27,2000-06-26
10197,56401,2000-06-26,2001-06-26
10197,60750,2001-06-26,2002-06-26
10197,61807,2002-06-26,9999-01-01
10198,44076,1985-08-31,1986-08-31
10198,44218,1986-08-31,1987-08-31
10198,47748,1987-08-31,1988-08-30
10198,49560,1988-08-30,1989-08-30
10198,52238,1989-08-30,1990-08-30
10198,52796,1990-08-30,1991-08-30
10198,53201,1991-08-30,1992-08-29
10198,55415,1992-08-29,1993-08-29
10198,58842,1993-08-29,1994-08-29
10198,59161,1994-08-29,1995-08-29
10198,61307,1995-08-29,1996-08-28
10198,61158,1996-08-28,1997-08-28
10198,65207,1997-08-28,1998-08-28
10198,67163,1998-08-28,1999-08-28
10198,67920,1999-08-28,2000-08-27
10198,68936,2000-08-27,2001-08-27
10198,69268,2001-08-27,9999-01-01
10199,42042,1998-02-07,1999-02-07
10199,43235,1999-02-07,2000-02-07
10199,43556,2000-02-07,2001-02-06
10199,46522,2001-02-06,2002-02-06
10199,46867,2002-02-06,9999-01-01
10200,46879,1994-02-17,1995-02-17
10200,49740,1995-02-17,1996-02-17
10200,51091,1996-02-17,1997-02-16
10200,54292,1997-02-16,1998-02-16
10200,54515,1998-02-16,1999-02-16
10200,55846,1999-02-16,2000-02-16
10200,57229,2000-02-16,2001-02-15
10200,57361,2001-02-15,2002-02-15
10200,57205,2002-02-15,9999-01-01
10201,40000,1992-11-10,1993-11-10
10201,43048,1993-11-10,1994-11-10
10201,46510,1994-11-10,1995-11-10
10201,48459,1995-11-10,1996-11-09
10201,48337,1996-11-09,1997-11-09
10201,49083,1997-11-09,1998-11-09
10201,52855,1998-11-09,1999-11-09
10201,53099,1999-11-09,2000-11-08
10201,54902,2000-11-08,2001-11-08
10201,57425,2001-11-08,9999-01-01
10202,47338,1991-10-06,1992-10-05
10202,49076,1992-10-05,1993-10-05
10202,52564,1993-10-05,1994-10-05
10202,55463,1994-10-05,1995-10-05
10202,59321,1995-10-05,1996-10-04
10202,60094,1996-10-04,1997-10-04
10202,63125,1997-10-04,1998-10-04
10202,66848,1998-10-04,1999-10-04
10202,68804,1999-10-04,2000-10-03
10202,69093,2000-10-03,2001-10-03
10202,69727,2001-10-03,9999-01-01
10203,40000,1989-04-06,1990-04-06
10203,41221,1990-04-06,1991-04-05
10203,40841,1991-04-05,1992-04-04
10203,40589,1992-04-04,1993-04-05
10203,42507,1993-04-05,1994-04-05
10203,44003,1994-04-05,1995-04-05
10203,43901,1995-04-05,1996-04-03
10203,47149,1996-04-03,1997-04-03
10203,51461,1997-04-03,1998-04-03
10203,53644,1998-04-03,1999-04-03
10203,57028,1999-04-03,2000-04-03
10203,60682,2000-04-03,2001-04-03
10203,61881,2001-04-03,2002-04-02
10203,62458,2002-04-02,9999-01-01
10204,40000,1998-12-18,1999-03-08
10205,40000,1993-08-23,1994-08-23
10205,41982,1994-08-23,1995-08-23
10205,45262,1995-08-23,1996-08-22
10205,46300,1996-08-22,1997-08-22
10205,46200,1997-08-22,1998-08-22
10205,47483,1998-08-22,1999-08-22
10205,51452,1999-08-22,2000-08-21
10205,52585,2000-08-21,2001-08-21
10205,55157,2001-08-21,9999-01-01
10206,40000,1988-04-19,1989-04-19
10206,43519,1989-04-19,1990-04-19
10206,46265,1990-04-19,1991-04-19
10206,46865,1991-04-19,1992-04-18
10206,47837,1992-04-18,1993-04-18
10206,52042,1993-04-18,1994-04-18
10206,52370,1994-04-18,1995-04-18
10206,53202,1995-04-18,1996-04-17
10206,56087,1996-04-17,1997-04-17
10206,59252,1997-04-17,1998-04-17
10206,62716,1998-04-17,1999-04-17
10206,67137,1999-04-17,2000-04-16
10206,67944,2000-04-16,2001-04-16
10206,67588,2001-04-16,2002-04-16
10206,71052,2002-04-16,9999-01-01
10207,52783,1992-10-11,1993-10-11
10207,52832,1993-10-11,1994-10-11
10207,54162,1994-10-11,1995-10-11
10207,55751,1995-10-11,1996-10-10
10207,58040,1996-10-10,1997-10-10
10207,59410,1997-10-10,1998-10-10
10207,62457,1998-10-10,1999-10-10
10207,63439,1999-10-10,2000-10-09
10207,67724,2000-10-09,2001-10-09
10207,69959,2001-10-09,9999-01-01
10208,61890,1995-02-05,1996-02-05
10208,65728,1996-02-05,1997-02-04
10208,66054,1997-02-04,1998-02-04
10208,67010,1998-02-04,1999-02-04
10208,70971,1999-02-04,1999-05-15
10209,57996,1991-11-23,1992-11-22
10209,58902,1992-11-22,1993-11-22
10209,58904,1993-11-22,1994-11-22
10209,62080,1994-11-22,1995-11-22
10209,64543,1995-11-22,1996-11-21
10209,64205,1996-11-21,1997-11-21
10209,66422,1997-11-21,1998-11-21
10209,66338,1998-11-21,1999-11-21
10209,70567,1999-11-21,2000-11-20
10209,70970,2000-11-20,2001-11-20
10209,70667,2001-11-20,9999-01-01
10210,40000,1996-02-24,1997-02-23
10210,39836,1997-02-23,1998-02-23
10210,39940,1998-02-23,1999-02-23
10210,39661,1999-02-23,2000-02-23
10210,40803,2000-02-23,2001-02-22
10210,42890,2001-02-22,2002-02-22
10210,42619,2002-02-22,9999-01-01
10211,49032,1991-11-22,1992-11-21
10211,50825,1992-11-21,1993-11-21
10211,51465,1993-11-21,1994-11-21
10211,51727,1994-11-21,1995-11-21
10211,54086,1995-11-21,1996-11-20
10211,57067,1996-11-20,1997-11-20
10211,57010,1997-11-20,1998-11-20
10211,60769,1998-11-20,1999-11-20
10211,62204,1999-11-20,2000-11-19
10211,63888,2000-11-19,2001-11-19
10211,64400,2001-11-19,9999-01-01
10212,65938,1996-01-28,1997-01-27
10212,69623,1997-01-27,1998-01-27
10212,70621,1998-01-27,1999-01-27
10212,74635,1999-01-27,2000-01-27
10212,76370,2000-01-27,2001-01-26
10212,77467,2001-01-26,2002-01-26
10212,78952,2002-01-26,9999-01-01
10213,40000,1994-10-06,1995-10-06
10213,39636,1995-10-06,1996-10-05
10213,42190,1996-10-05,1997-10-05
10213,45748,1997-10-05,1998-10-05
10213,46693,1998-10-05,1999-10-05
10213,47824,1999-10-05,2000-10-04
10213,48846,2000-10-04,2001-10-04
10213,50786,2001-10-04,9999-01-01
10214,58341,1988-02-29,1989-02-28
10214,58395,1989-02-28,1990-02-28
10214,62637,1990-02-28,1991-02-28
10214,62642,1991-02-28,1992-02-28
10214,65562,1992-02-28,1993-02-27
10214,66102,1993-02-27,1994-02-27
10214,66841,1994-02-27,1995-02-27
10214,69124,1995-02-27,1996-02-27
10214,73000,1996-02-27,1997-02-26
10214,74808,1997-02-26,1998-02-26
10214,74779,1998-02-26,1999-02-26
10214,74617,1999-02-26,2000-02-26
10214,75338,2000-02-26,2001-02-25
10214,74965,2001-02-25,2002-02-25
10214,74763,2002-02-25,9999-01-01
10215,43944,1991-11-23,1992-11-22
10215,43926,1992-11-22,1993-11-22
10215,44701,1993-11-22,1994-11-22
10215,48396,1994-11-22,1995-11-22
10215,50693,1995-11-22,1996-11-21
10215,51008,1996-11-21,1997-11-21
10215,52942,1997-11-21,1998-11-21
10215,55743,1998-11-21,1999-11-21
10215,55295,1999-11-21,2000-11-20
10215,55440,2000-11-20,2001-11-20
10215,56694,2001-11-20,9999-01-01
10216,40000,1987-10-30,1988-10-29
10216,42062,1988-10-29,1989-10-29
10216,41924,1989-10-29,1990-10-29
10216,45129,1990-10-29,1991-10-29
10216,45680,1991-10-29,1992-10-28
10216,47124,1992-10-28,1993-10-28
10216,47022,1993-10-28,1994-10-28
10216,46973,1994-10-28,1995-10-28
10216,50752,1995-10-28,1996-10-27
10216,54077,1996-10-27,1997-10-27
10216,57799,1997-10-27,1998-10-27
10216,60471,1998-10-27,1999-10-27
10216,61241,1999-10-27,2000-10-26
10216,65652,2000-10-26,2001-10-26
10216,65714,2001-10-26,9999-01-01
10217,40000,1986-05-12,1987-05-12
10217,43009,1987-05-12,1988-05-11
10217,47355,1988-05-11,1989-05-11
10217,51047,1989-05-11,1990-05-11
10217,50971,1990-05-11,1991-05-11
10217,55132,1991-05-11,1992-05-10
10217,58118,1992-05-10,1993-05-10
10217,61585,1993-05-10,1993-08-05
10218,40788,1997-01-31,1998-01-31
10218,43246,1998-01-31,1999-01-31
10218,47492,1999-01-31,2000-01-31
10218,51464,2000-01-31,2001-01-30
10218,51133,2001-01-30,2002-01-30
10218,54070,2002-01-30,9999-01-01
10219,40000,1993-03-31,1994-03-31
10219,42829,1994-03-31,1995-03-31
10219,45217,1995-03-31,1996-03-30
10219,46082,1996-03-30,1997-03-30
10219,48976,1997-03-30,1998-03-30
10219,48543,1998-03-30,1999-03-30
10219,52980,1999-03-30,2000-03-29
10219,55326,2000-03-29,2001-03-29
10219,59043,2001-03-29,2002-03-29
10219,61354,2002-03-29,9999-01-01
10220,58883,1997-09-16,1998-09-16
10220,63155,1998-09-16,1999-09-16
10220,65799,1999-09-16,2000-09-15
10220,67288,2000-09-15,2001-09-15
10220,69036,2001-09-15,9999-01-01
10221,57821,1988-06-08,1989-06-08
10221,59803,1989-06-08,1990-06-08
